-39.25837798253432,4.700000000000013,142.52140983523873
-43.98813096992199,1.7999999999999983,129.03232987282848
-37.85154962345153,8.800000000000006,147.0842000036879
-35.32327718822563,9.899999999999984,158.85332148057242
-43.22817114952086,356.59999999999997,154.6416236930387
-51.46167724510755,356.59999999999997,156.8507950083649
-40.33363653868498,344.2,145.3897007889955
35.826585698060384,173.0,112.61385995721574
-38.487686542744264,327.99999999999994,178.93405089987715
-27.177918383784927,343.19,159.69901442099655
-28.149255432902965,345.04,161.0791537436691
-48.22679513600154,356.2099999999999,179.6738272579185
55.60545757588339,180.19000000000005,177.33487096158646
61.983812528868214,187.89000000000007,173.79738780286675
68.48783778040463,214.11,168.48113986581848
67.78071379941778,209.82000000000002,168.60020990920827
67.78071379941778,209.82000000000002,168.60020990920827
-48.024541264341586,313.4,104.93650967445343
-55.41213028569251,301.4,91.97543575791919
-50.789839122511886,339.9,100.26545474247195
-48.99318644392077,345.2,111.46130259235062
-58.550173039774926,324.1,111.46503219495484
-68.33892094116426,322.2,110.70291400663238
-52.659732626452794,304.1,111.55313087330367
59.31709990338188,171.5,158.56049603431757
-55.83555933307902,293.6,151.32955132887128
-42.63298630097238,311.19999999999993,136.16555208031073
-67.28464633167218,300.4,163.89707320180446
-84.48319379424888,231.5,165.87838507176397
-38.07721196542656,13.699999999999989,154.21831957647316
-43.397903177373756,11.399999999999995,141.5334060553907
-36.47423145365217,17.49999999999999,158.7597294427578
-33.34567176737991,18.299999999999983,169.9418846654522
-41.24465711193963,5.599999999999989,166.59905060670812
-49.21814990242001,5.40000000000004,170.34367255546653
-39.085543575100345,354.0,155.73787900315767
27.566793703261727,178.89999999999998,103.55625696253442
35.51203844908135,157.3,172.81068233293854
-24.77425873518201,351.90000000000003,167.61650437088872
40.10680450141271,175.4,163.01541902898086
60.35093704494444,186.5,146.53511314583943
2.982556873764132,43.6,108.6234029506932
-2.75829887580458,53.29999999999999,112.46725372306761
7.602278992474846,48.90000000000001,132.50216919665647
11.510095571271732,43.900000000000006,137.78986735772827
-1.4433172066763977,40.9,129.7076994726063
-8.019783075416447,41.900000000000006,140.32563783591348
-6.919150391926137,39.40000000000001,111.21309497742685
9.582481471205977,0.49999999999995026,178.07209016714427
-12.919775329847702,15.499999999999993,118.91674087081782
4.728467760148959,24.500000000000004,102.78015036004227
-12.810881296348947,12.600000000000005,144.9301451892116
-24.810763012645058,16.999999999999968,179.28568784030423
-28.949291939903144,11.899999999999995,129.98928485173232
-27.599092717237557,359.6,118.21781448775417
-32.0229231684539,26.499999999999968,174.9050705739977
29.590292030593986,216.60000000000002,164.12405930427832
37.25980777467916,204.1,164.64422998862938
